intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5997000,0.007089146879037663,0.16160935647299773,0.007089146879037663,0.04288154542954827,33.07803901950975,31.0,48.725489560970956,/tmp/nxf.XXXXLKz4pb/sourmash_database/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.16160935647299773,5997000,0,355411000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8524409840597288,0.9429022266524935,0.8976716053561111,0.9429022266524935,False,198369,198369,4625976,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
4513000,0.005334887421226776,0.7916515426497278,0.005156387975047905,0.02311598676690065,24.514901421366346,6.0,51.019463726214354,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.8190562613430127,4362000,1,351049000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8446590895901813,0.9935818941950774,0.9191204918926293,0.9935818941950774,False,106934,305303,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
4064000,0.004804117544840597,0.7199004090343233,0.004785203696238863,0.0051221623285550985,5.85350790513834,4.0,10.425745940030573,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009193295.2 Bacteroides sp. HF-5141 strain=HF-5141, ASM919329v2",b4482d10cb2488078dd11fc3de09368a,0.7227458651965143,4048000,2,347001000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8418085699768545,0.9895805458039818,0.9156945578904181,0.9895805458039818,False,23695,328998,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides luhongzhouii
4002000,0.004730826381508876,0.7624735118474283,0.0046788132978541055,0.00461156737518742,5.389843355229914,4.0,15.92374983850768,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",364f6db3e1881c45e824633d261d9452,0.770949720670391,3958000,3,343043000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8413912050149146,0.9916437504457531,0.9165174777303339,0.9916437504457531,False,21333,350331,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae
4049000,0.004786385811776471,0.6627457570156277,0.0046622636803275875,0.0072959738658393385,8.557555780933063,7.0,16.400809289308,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",ddc3bbfa80864ba686c6a00380ae271a,0.6803898504453033,3944000,4,339099000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8417081625076321,0.9876546008552394,0.9146813816814358,0.9876546008552394,False,33751,384082,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis
3963000,0.0046847238755421475,0.5985714285714285,0.004457757692321332,0.0039946164874180064,4.900291699814373,4.0,14.694416772900926,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",df098e390010d8add7b59e4ff0574d30,0.6290476190476191,3771000,5,335328000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8411254509155672,0.9851580719122128,0.91314176141389,0.9851580719122128,False,18479,402561,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
3408000,0.004028649752169477,0.7240388864339372,0.0038737926167427754,0.0029345158729746977,4.142508391821789,4.0,6.368657245581158,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",47030cb09435e5a03e1ce6a49f0753a5,0.7529827662395051,3277000,6,332051000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8370416743229367,0.990889722093015,0.9139656982079758,0.990889722093015,False,13575,416136,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
3281000,0.003878521078893209,0.7622835751052878,0.0038513324215282154,0.002719209956990698,3.8609576427255985,3.0,3.8042177899398544,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",b37a0141517537faad74a6d2ac4d5c41,0.7676649508656995,3258000,7,328793000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8360168625483553,0.9915071758880097,0.9137620192181826,0.9915071758880097,False,12579,428715,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
3257000,0.003850150305990607,0.6627692307692308,0.003819415302012788,0.003918524436789123,5.610337356855463,4.0,14.28039082001021,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.6681025641025641,3231000,8,325562000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.8358188921808121,0.9870741502958651,0.9114465212383386,0.9870741502958651,False,18127,446842,4625976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
3131000,0.0037012037482519466,0.6858673811118553,0.00363145893153305,0.007018626988120993,10.569010416666666,5.0,34.84116381373798,/tmp/nxf.XXXXLKz4pb/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",20e22b7a195404638366fe78b372a400,0.6990399642777406,3072000,9,322490000,ERR321614_2.fastq.gz,ERR321614,41499bda,845941000,31,DNA,1000,845941,True,0.83475581176602,0.9885165292176867,0.9116361704918534,0.9885165292176867,False,32468,479310,4625976,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
