intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2680000,0.011403624480347896,0.9966530308664932,0.011403624480347896,0.04146644038406552,6.710074626865672,7.0,2.9039170654116555,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000432515.1 Bacteroides sp. CAG:545, MGS545",dd98c37a4f9b04c97e5d9e462f116491,0.9966530308664932,2680000,0,115771000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8656133878737432,0.9998918580166704,0.9327526229452068,0.9998918580166704,False,17983,17983,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515
2324000,0.009888814661316608,0.9948453608247423,0.009854773991226017,0.04992436750016141,9.348445595854923,9.0,3.600146586210659,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000431015.1 Alistipes sp. CAG:514, MGS514",11695826950664871c4eda1c64a67560,0.9982817869415808,2316000,1,113455000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8616427407159863,0.9999445276393087,0.9307936341776475,0.9999445276393087,False,21651,39634,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015
2159000,0.009186725840698174,0.6275079965106135,0.00918247075693685,0.022835019692120383,4.588971269694161,4.0,5.363540870991863,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009494135.1 Prevotella copri strain=iAK278, ASM949413v1",2648477d04c51d508c027ea6c27bf3b2,0.6277987787147427,2158000,2,111297000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8595982214727153,0.9850949201961704,0.9223465708344428,0.9850949201961704,False,9903,49537,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B
2046000,0.00870590137566858,0.4086,0.008693136124384609,0.007929883138564273,1.6833088595203132,1.0,3.662866862517053,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",960cc77fc7b96d595712107aaa1524b5,0.4092,2043000,3,109254000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8581088455897193,0.971587221744157,0.9148480336669382,0.971587221744157,False,3439,52976,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
1848000,0.007863394790926459,0.7026615969581749,0.007863394790926459,0.013694555382359181,3.213744588744589,3.0,1.7340133875698838,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",103291462d7c4e2f2ecc6cc14b633b9d,0.7026615969581749,1848000,4,107406000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8552960261119956,0.9886813220221787,0.9219886740670872,0.9886813220221787,False,5939,58915,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
1800000,0.0076591507703829146,0.6188510491916065,0.007654895686621591,0.010812219260461726,2.60644802668149,2.0,2.795152359154981,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_020735665.1 Lachnospiraceae bacterium GAM79 strain=FDAARGOS_1585, ASM2073566v1",c4a31407cdc97c2d5ed56d772c4a244f,0.6191950464396285,1799000,5,105607000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8545702345819705,0.9846565114594843,0.9196133730207274,0.9846565114594843,False,4689,63604,433676,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245
1789000,0.007612344849008352,0.9883977900552486,0.007612344849008352,0.022530644997648015,5.4617104527669085,5.0,2.5462328914306553,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000431075.1 Firmicutes bacterium CAG:555, MGS555",9d50e8b0a701717dd88e51ad4af1ef4e,0.9883977900552486,1789000,6,103818000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8544012707645606,0.999623617922056,0.9270124443433083,0.999623617922056,False,9771,73375,433676,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp000431075
1788000,0.007608089765247029,0.440526446486218,0.007548518592588495,0.008372609966887722,2.0467869222096957,2.0,1.9158033637203675,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",e70cebeab558f667b40dfb9cb7c5e9f2,0.44400297988577103,1774000,7,102044000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8543858605976715,0.9741489149445529,0.9142673877711123,0.9741489149445529,False,3631,77006,433676,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
1762000,0.007497457587452609,0.35972710357659704,0.007403845744703485,0.007394921554340106,1.8431034482758621,1.0,1.1910024854436438,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_900108345.1 Bacteroides ndongoniae strain=Marseille-P3108, PRJEB16738",d77e3accd06539c1b1a49a23659dae8d,0.36427537729997933,1740000,8,100304000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8539822407519415,0.9679492211930726,0.910965730972507,0.9679492211930726,False,3207,80213,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea ndongoniae
1625000,0.006914511112151243,0.6056864945753835,0.0068889806095833,0.007678543428734816,2.0568252007411982,2.0,1.1205233714757377,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000432915.1 Firmicutes bacterium CAG:194, MGS194",1cacc0dd6759534d77b511c88ccc971c,0.607931163486719,1619000,9,98685000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8517553819694963,0.984073555747658,0.9179144688585772,0.984073555747658,False,3330,83543,433676,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915
1617000,0.006880470442060652,0.4936548223350254,0.006620910332619898,0.041872273310028685,11.670308483290489,11.0,6.996963546893783,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009495355.1 Prevotella copri strain=iAQ1173, ASM949535v1",f73aad046389f963f9d4327037e90e1f,0.513007614213198,1556000,10,97129000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8516197923391947,0.9786990239417327,0.9151594081404637,0.9786990239417327,False,18159,101702,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215
1410000,0.005999668103466617,0.03546405087851676,0.0055996902299021755,0.006025235429214437,1.9855623100303952,1.0,2.7102649748612047,/tmp/nxf.XXXXtTNw6C/sourmash_database/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.037997197369839385,1316000,11,95813000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.8478649547597853,0.8998819367442867,0.8738734457520361,0.8998819367442867,False,2613,104315,433676,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
1289000,0.005484802968346432,0.48476770753998477,0.00541672162816525,0.007671625822042262,2.613511390416339,2.0,2.1197177041749327,/tmp/nxf.XXXXtTNw6C/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_900539625.1 uncultured Prevotella sp., UMGS156",bb7f462be7bb447c05729dae06bb57cc,0.4908606245239909,1273000,12,94540000,ERR321084_2.fastq.gz,ERR321084,f89570cc,235013000,31,DNA,1000,235013,True,0.845414535783305,0.9773067751977964,0.9113606554905507,0.9773067751977964,False,3327,107642,433676,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625
