intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4109000,0.020847391412437404,0.7457350272232305,0.020847391412437404,0.03481236935829692,3.777561450474568,3.0,7.784776677006376,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.7457350272232305,4109000,0,125314000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8826242631746108,0.9905806128824463,0.9366024380285285,0.9905806128824463,False,15522,15522,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
2817000,0.014292309955910482,0.07418885415543817,0.013967600038559303,0.013885026330190457,2.2488194696694515,1.0,6.089195312253699,/tmp/nxf.XXXXvwJDG2/sourmash_database/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.07591354963889188,2753000,1,122561000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8719411519880117,0.9201979633380513,0.8960695576630315,0.9201979633380513,False,6191,21713,445876,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
2636000,0.01337398972090168,0.43588885169065955,0.01321163476222609,0.008601046030735002,1.4727342549923195,1.0,0.8120312974246142,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",723b884481420dddcbc68522388758ed,0.44124539671911617,2604000,2,119957000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8700752319673709,0.9739531590274001,0.9220141954973855,0.9739531590274001,False,3835,25548,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
2385000,0.012100518013790024,0.6914800814190172,0.012065002866579739,0.02630327714431815,4.931875525651808,4.0,4.446058527723285,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009494135.1 Prevotella copri strain=iAK278, ASM949413v1",2648477d04c51d508c027ea6c27bf3b2,0.6935155568479209,2378000,3,117579000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8672712834395421,0.9882635574119606,0.9277674204257513,0.9882635574119606,False,11728,37276,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B
2391000,0.012130959568541697,0.4513581198227702,0.011887427130528313,0.008235473539728535,1.5672215108834826,1.0,1.6734173075747092,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",364f6db3e1881c45e824633d261d9452,0.4606048930841842,2343000,4,115236000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8673415790212432,0.9753031582392011,0.9213223686302221,0.9753031582392011,False,3672,40948,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae
2006000,0.010177626471976012,0.6686787391012743,0.010116743362472666,0.01906135338076057,4.262286860581745,3.0,4.816795255723931,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",202b4a96ab763ae8b9d9aa34459e999a,0.6727028839704896,1994000,5,113242000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8624432599761684,0.9872926697547901,0.9248679648654793,0.9872926697547901,False,8499,49447,445876,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
3580000,0.01816346100183157,0.3964,0.01005586025296932,0.009549740286537064,2.148335015136226,2.0,1.7789538623512255,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",960cc77fc7b96d595712107aaa1524b5,0.716,1982000,6,111260000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8787090844082243,0.9892812431844951,0.9339951637963597,0.9892812431844951,False,4258,53705,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
1927000,0.009776812667745651,0.5572961995938497,0.009746371112993977,0.008897092465169688,2.0650702758979698,2.0,1.5871140089528033,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_001916965.1 Roseburia sp. CAG:10041_57, ASM191696v1",8c264a558b00116d93f31f085905a4ee,0.5590368436321439,1921000,7,109339000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8613261935773617,0.9814155099469898,0.9213708517621757,0.9814155099469898,False,3967,57672,445876,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965
1945000,0.009868137332000669,0.6477581521739131,0.009675340818573408,0.022544384537405017,5.2711064499213425,5.0,4.390534102353378,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_014337155.1 Wujia chipingensis strain=NSJ-4, ASM1433715v1",37519ff08fa08b5bc2ed2e92c46c0d51,0.6606657608695652,1907000,8,107432000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8615845631520936,0.9867177966284152,0.9241511798902544,0.9867177966284152,False,10052,67724,445876,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
1800000,0.009132466425501905,0.36533333333333334,0.009036068168788275,0.006158662946648844,1.5418304323413812,1.0,1.2026859405212775,/tmp/nxf.XXXXvwJDG2/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.36923076923076925,1781000,9,105651000,ERR321515_2.fastq.gz,ERR321515,7ee95a9a,197099000,31,DNA,1000,197099,True,0.8594339763908563,0.9683712055825777,0.913902590986717,0.9683712055825777,False,2746,70470,445876,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
